"entrp_nm","load_addr","city_do_cd","city_gn_gu_cd","xpos_lo","ypos_la","area_nm","homepage_url","tel_no","reprsnt_menu_nm","menu_pc","base_ymd","id","naver_place_url","business_hours","naver_place_menu","naver_thumb_url"
오늘도미미,서울 강서구 공항대로 555 1층 오늘도 미미,"11","26440",126.867636,37.549857,서울,"","02-3663-7765",무화과식빵,"4000원","2019-12-09",3070,https://m.place.naver.com/restaurant/1489210987,월요일 09:00 - 21:00|화요일 09:00 - 21:00|수요일 09:00 - 21:00|목요일 09:00 - 21:00|금요일 09:00 - 21:00|토요일 09:00 - 18:00|일요일 휴무,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191025_113%2F15720054777440JW3X_JPEG%2F9eRgF0FyBOX1QQNqDzuBJrDB.jpg
씨엘드프랑스,서울 강서구 공항대로39길 100 대림상가 101호,"11","26440",126.846595,37.562484,서울,http://0236636118.tshome.co.kr,"02-3663-6118",몽블랑,"4000원","2019-12-09",3071,https://m.place.naver.com/place/36406402,매일 09:00 - 22:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEyMjhfMTY0%2FMDAxNjA5MTM5MzUyMDYw.A6BJ8B2zSZEq5wuX_-YZexxMSw47KOBnhiOUKze1wTUg.CzDCoNRgVcNhne6KLPTSxHXisfvb1I_lRJ-9xpnvtKEg.JPEG.wngml237%2F20201030_222457.jpg
베이커리커피몽소,서울 강서구 공항대로41길 52 1층 ㆍ베이커리&커피ㆍㆍ몽소,"11","26440",126.846214,37.560057,서울,"","02-2658-5428",고구마먹물치즈빵,"4500원","2019-12-09",3072,https://m.place.naver.com/place/1184474621,매일 08:30 - 22:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190501_214%2F155669999568232Nzo_JPEG%2FVoFFcR1iUNODOz7ahxXZIrk3.jpg
아벵브레드,서울 강서구 공항대로42길 16,"11","26440",126.843609,37.557247,서울,"","02-2658-8849",고구마찰빵,"4800원","2019-12-09",3073,https://m.place.naver.com/restaurant/79006377,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191010_46%2F1570691641041IjFTk_JPEG%2FMy5E5tE2Tkp31f34cnTY7j9i.jpg
브레드팩토리제과점,서울 강서구 공항대로42길 54-6,"11","26440",126.842614,37.555733,서울,"","02-3661-8390","","","2019-12-09",3074,https://m.place.naver.com/place/21666476,평일 06:00 - 23:00 매주 일요일휴무,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201222_186%2F1608627463740daLI3_JPEG%2F7QK8CPYmBF-vJe3NMVx3KvHK.jpg
광화문살롱,서울 강서구 공항대로45길 63   1층 광화문살롱,"11","26440",126.855993,37.557872,서울,"","02-2668-3966",앙버터 프레젤,"4600원","2019-12-09",3075,https://m.place.naver.com/place/13034851,평일 10:00 - 21:00|토요일 10:00 - 16:00|일요일 휴무|공휴일 휴무|산소스케일링|비듬/민감성케어|탈모프라임관리|탈모스페셜관리,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151215_44%2F1450167811534v5Bvj_JPEG%2F167165575349926_0.jpeg
엘솔레베이커리,서울 강서구 공항대로61길 13,"11","26440",126.865401,37.55171,서울,"","02-3663-8183","","","2019-12-09",3076,https://m.place.naver.com/restaurant/36828452,매일 06:30 - 23:30 일요일 휴무,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200223_75%2F1582443135840tzCcP_JPEG%2FTbHNnWha9bHkGxNIZ6xcHP0k.jpg
좋은아침 브레드,서울 강서구 공항대로8길 18,"11","26440",126.812141,37.560323,서울,"","","","","2019-12-09",3077,https://m.place.naver.com/place/1029351422,매일 12:00 - 23:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200502_85%2F1588431283328OK2vx_JPEG%2FqoU7RM09Lalc6I_rT9PZBPER.jpeg.jpg
일빠네,서울 강서구 금낭화로 41,"11","26440",126.811539,37.569065,서울,http://www.instagram.com/il_pane__,"02-2664-3951",크루아상,"3000원","2019-12-09",3078,https://m.place.naver.com/restaurant/1026140326,매일 11:00 - 22:00 월요일 휴무,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180808_170%2F15337328207667lrWM_JPEG%2FlTtdXXzandBqAazs7ruaFC89.jpg
라오제카스테라,서울 강서구 금낭화로 60-3 수진타워 103동 1층,"11","26440",126.811938,37.571007,서울,http://raoje.modoo.at,"02-2666-9092",오리지날카스테라,"8000원","2019-12-09",3079,https://m.place.naver.com/restaurant/1247829640,"매일 10:00 - 22:00 추석, 설날 각각2일 휴무|주말 11:00 - 21:00",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190802_7%2F1564672783243KRXOu_JPEG%2FreEIlTYEQoMicMreLw4vTmCh.jpg
느헤미야52,서울 강서구 금낭화로15길 33,"11","26440",126.810776,37.575049,서울,"","02-2661-4023",무화과깜빠뉴,"5500원","2019-12-09",3080,https://m.place.naver.com/restaurant/763687900,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA1MTRfMTMw%2FMDAxNDk0NzQ0NDg4MDYy.YeZc-VjbvuOoPIYYgEuBm_l1H-lv6ZlQ5RSeFiatrrEg.mrF1S-16EU0AIyaxV6_QHfDYxEx-c3ZIjOnRQjNlXpsg.JPEG.jihee8941%2F20170510_115505.jpg
빵집이야기,서울 강서구 까치산로 119,"11","26440",126.850046,37.548606,서울,"","02-2605-8468","","","2019-12-09",3081,https://m.place.naver.com/place/1929230170,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190711_109%2F1562850340313LqumD_JPEG%2FF1FoxGa_FsUvkiDwOMOKGAWs.jpg
더밀베이커리,서울 강서구 까치산로 30 1층,"11","26440",126.843795,37.542256,서울,"","","","","2019-12-09",3082,https://m.place.naver.com/restaurant/31492707,매일 08:00 - 23:00|일요일 10:00 - 21:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200911_157%2F1599822215046uOw4X_JPEG%2FUuh8H5ztc0R9qHvMI5sDnEVB.jpeg.jpg
오빵이씨,서울 강서구 등촌로39길 22,"11","26440",126.861168,37.545785,서울,"","02-2645-2040",깜빠뉴,"4500원","2019-12-09",3083,https://m.place.naver.com/restaurant/1536110385,평일 10:00 - 20:30|일요일 휴무|공휴일 휴무,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191103_193%2F1572775346553FLnxx_JPEG%2Ft-0fnIa7l9f6u1ImLkOzTdUF.jpg
모에뜨,서울 강서구 등촌로53길 10 천우네오젠아파트 101호,"11","26440",126.863046,37.549507,서울,"","02-2645-9940",우유식빵,"4500원","2019-12-09",3084,https://m.place.naver.com/restaurant/1531146204,평일 09:00 - 21:30|일요일 휴무|공휴일 휴무,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_276%2F15489247698067eW7j_JPEG%2FrYwpchRG7y_cHOBAr1yrYgJt.jpg
보나세라오가닉베이커리,서울 강서구 등촌로55길 39,"11","26440",126.861701,37.550179,서울,"","02-2668-9776",치즈식빵,"5900원","2019-12-09",3085,https://m.place.naver.com/restaurant/1791440612,"평일 10:30 - 20:00 당일빵판매소진시 일찍 닫아요|화요일 휴무|토요일 10:30 - 18:00 주말,공휴일|공휴일 휴무",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201226_254%2F160897693178844F4h_JPEG%2F4Elq_HOlJ9OMMhsxkgLXmr8m.jpg
콰이옹스라팡,서울 강서구 등촌로5길 80,"11","26440",126.858951,37.533078,서울,"","070-7745-4536","","","2019-12-09",3086,https://m.place.naver.com/place/1364710431,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200726_179%2F1595758315132GSePO_JPEG%2FFXAt6CkElLWuX_YsE-cJ75NP.jpg
도깨비베이커리,서울 강서구 마곡서1로 115-1,"11","26440",126.818571,37.566712,서울,"","02-2662-9604",치즈브리오슈,"5500원","2019-12-09",3087,https://m.place.naver.com/place/1094532165,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190612_51%2F15603472301814iHql_PNG%2FVkM4f0NRs7I7Ye0ARC6tU3JW.jpg.png
빵굽는쉐프,서울 강서구 마곡서1로 81,"11","26440",126.819753,37.563534,서울,"","02-2664-0482","","","2019-12-09",3088,https://m.place.naver.com/place/11807563,매일 06:00 - 24:00 연중무휴,,
은밀,서울 강서구 마곡서로 101,"11","26440",126.823604,37.562672,서울,http://www.instagram.com/eunmeal1,"070-7543-0805",공주밤빵,"4000원","2019-12-09",3089,"","",,
갓브레드,서울 강서구 마곡중앙5로 6 보타닉푸르지오씨티 지하2층 20-1-203호,"11","26440",126.826635,37.567135,서울,http://www.instagram.com/godbread_official,"02-3665-0092",맘모스,"4200원","2019-12-09",3090,"","",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180710_68%2F1531210667815rTOcY_JPEG%2FoePMCuB-yH7xex5hSf5zoRCs.jpg
빵언니,서울 강서구 마곡중앙6로 65 102호 빵언니,"11","26440",126.83472,37.56043,서울,http://www.instagram.com/pain_ainee,"070-7500-9821",올리브치아바타,"4900원","2019-12-09",3091,https://m.place.naver.com/place/1645532527,"",,
악토버,서울 강서구 마곡중앙로 161-11 라마다앙코르서울마곡호텔 제111 112호,"11","26440",126.826713,37.567983,서울,"","02-322-7199",빵,"","2019-12-09",3092,https://m.place.naver.com/place/36929159,평일 14:00 - 17:00 100% 예약제 / 톡톡이나 문자로 예약 문의 주세요~|주말 14:00 - 18:00 매월 교육 시간 안내는 블로그에서 확인 가능합니다.,,
오페라베이커리,서울 강서구 발산로 24,"11","26440",126.818746,37.552811,서울,"","02-2661-7611","","","2019-12-09",3093,https://m.place.naver.com/place/20642086,"",,
베이커리카페 밀로,서울 강서구 방화대로6라길 21,"11","26440",126.818242,37.556014,서울,http://www.instagram.com/bakerycafe_meallo__,"010-2598-1875",생크림스콘,"2200원","2019-12-09",3094,https://m.place.naver.com/place/1438649168,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190323_22%2F1553311873229O8sX8_JPEG%2FyXu13q0n3xkpxxS-0yY1_ITc.jpeg.jpg
빵마을,서울 강서구 방화대로7길 48,"11","26440",126.813554,37.556174,서울,"","","","","2019-12-09",3095,https://m.place.naver.com/place/18149312,월요일 07:30 - 23:00|매일 07:30 - 23:00|화요일 07:30 - 23:00|수요일 07:30 - 23:00|목요일 07:30 - 23:00|금요일 07:30 - 23:00|주말 08:00 - 22:00|토요일 07:30 - 23:00|공휴일 07:30 - 23:00,,
손수,서울 강서구 방화대로7나길 56,"11","26440",126.812691,37.556364,서울,"","","","","2019-12-09",3096,https://m.place.naver.com/place/1431493055,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200709_88%2F1594223233954TvFyL_JPEG%2FlIbBZNSwliwtC3uDa5SdlcTv.jpg
미미헌브레드,서울 강서구 방화동로 42 1층,"11","26440",126.81141,37.564334,서울,"","02-6014-0023",호두파이,"4000원","2019-12-09",3097,https://m.place.naver.com/restaurant/1430722652,매일 08:00 - 22:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_219%2F1548909328150EhGuz_JPEG%2Fae2AEv3-gKD0KqKMhJoAl_9p.JPG.jpg
빵데이,서울 강서구 방화동로 48-1,"11","26440",126.811822,37.564761,서울,"","","","","2019-12-09",3098,https://m.place.naver.com/place/1580291681,평일 09:00 - 19:00|토요일 10:30 - 19:00 일요일 휴무,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170228_53%2F1488267517017ba2t7_JPEG%2F186178566856.jpg
아빠와아들,서울 강서구 방화동로 95,"11","26440",126.812637,37.569058,서울,"","02-2602-0222",천연발효빵,"","2019-12-09",3099,https://m.place.naver.com/place/1054893547,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171210_219%2F1512906829583WiI1o_JPEG%2FRUkb6L00xpdGExI0tBpJoC1j.jpeg.jpg
밀작,서울 강서구 방화동로12길 18,"11","26440",126.813673,37.56651,서울,"","02-2664-1025",밤식빵,"9000원","2019-12-09",3100,https://m.place.naver.com/place/1308139905,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210105_211%2F1609807737899z4jr7_JPEG%2Fvpbh25cLcXLoaXx0t3kUU-WW.jpg
경성제빵소,서울 강서구 방화동로16길 2,"11","26440",126.812935,37.570224,서울,"","02-264-5259","","","2019-12-09",3101,https://m.place.naver.com/restaurant/1459875960,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200128_57%2F15802148463894bbNt_JPEG%2FLIZYVtIiMSwDFOaBbqhmq9hU.jpeg.jpg
Breadathome,서울 강서구 송정로 14,"11","26440",126.812316,37.55645,서울,"","","","","2019-12-09",3102,https://m.place.naver.com/place/216944940,평일 09:00 - 20:00 일요일 휴무|토요일 10:00 - 20:00,,
허니힐베이커리,서울 강서구 양천로 28 벽산에어트리움,"11","26440",126.806889,37.572406,서울,"","02-2664-3282",크림빵,"900원","2019-12-09",3103,"","",,
빠니스비떼,서울 강서구 양천로 624,"11","26440",126.866824,37.554156,서울,"","02-2659-1171",크림치즈 호밀빵,"2200원","2019-12-09",3104,https://m.place.naver.com/restaurant/18359242,매일 08:00 - 23:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180519_220%2F1526715932270vccjo_JPEG%2FY4Agxw6pvXvpiC_liDlfUw41.JPG.jpg
빵데이,서울 강서구 양천로 694,"11","26440",126.872849,37.550114,서울,"","","","","2019-12-09",3105,https://m.place.naver.com/place/1580291681,평일 09:00 - 19:00|토요일 10:30 - 19:00 일요일 휴무,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200806_205%2F1596695456420RSRkN_JPEG%2F-kJfWvyBMQY62aM3_zgSzkkF.jpg
본아뻬띠,서울 강서구 양천로 90-1,"11","26440",126.813883,37.573261,서울,"","02-2064-0804",소보루,"1200원","2019-12-09",3106,https://m.place.naver.com/place/33291605,매일 06:30 - 22:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200303_162%2F1583223377320pfbPm_JPEG%2FauJfNwN4_3wkfKWddK2X9ZMG.jpeg.jpg
더즌베이커리,서울 강서구 양천로14길 109,"11","26440",126.809,37.568508,서울,"","070-4046-5964",단팥빵,"1000원","2019-12-09",3107,"","",,
이지바이,서울 강서구 양천로1길 25,"11","26440",126.805202,37.57384,서울,"","02-2601-9289","","","2019-12-09",3108,"","",,
"007빵",서울 강서구 양천로24길 16,"11","26440",126.815388,37.5726,서울,"","","","","2019-12-09",3109,https://m.place.naver.com/place/20898242,"",,
달퐁,서울 강서구 양천로24길 28,"11","26440",126.815351,37.57205,서울,http://instagram.com/dall_pong,"02-2662-0440",생크림우유식빵,"4800원","2019-12-09",3110,https://m.place.naver.com/place/1961803526,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170809_15%2F1502252159774jd4Ye_PNG%2Fdalpong1.png
나우당베이커리,서울 강서구 양천로65길 33,"11","26440",126.867193,37.555917,서울,"","","","","2019-12-09",3111,https://m.place.naver.com/restaurant/18925798,"",,
곰세마리수제식빵전문점,서울 강서구 양천로75길 19 강변힐스테이트아파트,"11","26440",126.874495,37.551256,서울,"","02-2668-3670",우유식빵,"3500원","2019-12-09",3112,"","",,
베이커리민,서울 강서구 우장산로 7 장원빌딩,"11","26440",126.837988,37.554831,서울,"","02-2659-1777",단팥빵,"1000원","2019-12-09",3113,https://m.place.naver.com/place/1137618956,평일 09:30 - 22:00 주말휴일,,
유일베이커리,서울 강서구 월정로30길 54,"11","26440",126.838934,37.534703,서울,"","02-2691-8347","","","2019-12-09",3114,https://m.place.naver.com/place/1973300682,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201011_203%2F1602408068978oDIan_JPEG%2FhZa61BZ-bFQrtYmNOsnpXxix.jpeg.jpg
미나베이커리,서울 강서구 초록마을로2길 48,"11","26440",126.843497,37.543262,서울,"","02-2690-9255","","","2019-12-09",3115,https://m.place.naver.com/restaurant/1593832955,"",,
"102베이커리",서울 강서구 화곡로 142 화곡역 케이에스프리미어 1층 102호,"11","26440",126.837575,37.540555,서울,"","02-2606-1020",마늘바게트,"4500원","2019-12-09",3116,https://m.place.naver.com/restaurant/37060679,매일 08:00 - 22:00,,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_163%2F1441089589425KjVVD_JPEG%2F166851556967_0.jpg
"089coffee&bakery",서울 강서구 화곡로 330 1층 089coffee&bakery,"11","26440",126.851196,37.553276,서울,"","070-8806-0222",우유식빵,"2500원","2019-12-09",3117,https://m.place.naver.com/restaurant/1039530746,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180919_58%2F1537325718779uXBfF_JPEG%2FWGuFhks8k8o1yhB5d74ldcfm.jpeg.jpg
유니와베이커리,서울 강서구 화곡로13길 100 1층,"11","26440",126.833057,37.544439,서울,"","010-2482-2504",탕종식빵,"3500원","2019-12-09",3118,https://m.place.naver.com/restaurant/1176187467,"매일 11:00 - 20:00 매주 일요일, 월요일 휴무. 빵소진시 마감합니다.",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200325_169%2F1585144592269Tbbf4_JPEG%2F7xVue3NyJUSm_nv2LZaRi1Y0.jpeg.jpg
팥빵애빠지다,서울 강서구 화곡로13길 40,"11","26440",126.83336,37.541685,서울,"","02-2644-6366",옛날단팥빵,"1300원","2019-12-09",3119,https://m.place.naver.com/restaurant/376486678,"월요일 13:00 - 14:00 점심시간|매일 09:30 - 20:00 일요일,공후일 휴무|토요일 13:00 - 14:00 점심시간",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F%2F20170413_185%2F14920657074215kvLm_JPEG%2Fimage.jpg
소심당,서울 강서구 화곡로23길 32 다온빌 102호,"11","26440",126.837267,37.542958,서울,"","02-2607-1454",앙버터,"3500원","2019-12-09",3120,https://m.place.naver.com/place/1675880273,"월요일 휴무|화요일 11:00 - 21:00 일,월 휴무|수요일 11:00 - 21:00 일,월 휴무|목요일 11:00 - 21:00 일,월 휴무|금요일 11:00 - 21:00 일,월 휴무|토요일 11:00 - 21:00 일,월 휴무|일요일 휴무",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200705_299%2F1593908391761kT9bY_JPEG%2FX7n5ODFN9gznK1RnEgzMSI0h.jpeg.jpg
황금식빵베이커리,서울 강서구 화곡로24길 73,"11","26440",126.839878,37.537983,서울,"","02-2065-8259",우유식빵,"","2019-12-09",3121,https://m.place.naver.com/restaurant/1177453718,"",,https://search.pstatic.net/common/?autoRotate=true&amp;type=w560_sharpen&amp;src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTA5MjBfMTkx%2FMDAxNTY4OTEzMTE1MDQz.M6Qh89qASYeNvXxxozQzni-Ib-HDYXQb5BtmyjYjvUcg.nIw-QIfdGZPpAkiD787lO3WRO_Dj-tV0TuDXXribZf8g.JPEG.aakk5214%2FIMG_0419.jpg
